# First field is # dimensions of each datapoint, 2nd is gesture class, Next fields are raw time series in order t_f1[0], t_f2[0], t_f3[0] etc. where f1, f2, etc are features and [0] is time
3,1,0.3698666989803314,31.25,0.0,0.34320005774497986,46.875,0.0,0.3463333249092102,31.25,0.0,0.3608666658401489,31.25,0.0,0.38659998774528503,46.875,0.0,0.3930666744709015,31.25,0.0,0.4291333556175232,46.875,0.0,0.35046666860580444,15.625,0.0,0.35213330388069153,15.625,0.0,0.3478666841983795,15.625,0.0,0.4023999571800232,31.25,0.0,0.39593327045440674,46.875,0.0,0.35406672954559326,31.25,0.0,0.3789999783039093,31.25,0.0,0.3888000547885895,46.875,0.0,0.7187999486923218,343.75,0.0,0.6898666620254517,203.125,0.0,0.5979999303817749,187.5,0.0,0.630933403968811,484.375,0.0,0.5238666534423828,203.125,0.0,0.4383333921432495,78.125,0.0,0.3695332705974579,46.875,0.0,
3,1,0.2909333407878876,15.625,0.0,0.40486666560173035,46.875,0.0,0.35920003056526184,31.25,0.0,0.3660666048526764,31.25,0.0,0.694800078868866,343.75,0.0,0.6075333952903748,140.625,0.0,0.48440006375312805,109.375,0.0,0.3932000398635864,46.875,0.0,0.4036666750907898,46.875,0.0,0.3699333071708679,46.875,0.0,
3,1,0.3290667235851288,15.625,0.0,0.33806660771369934,15.625,0.0,0.39373335242271423,46.875,0.0,0.28966662287712097,15.625,0.0,0.3750666379928589,46.875,0.0,0.671133279800415,312.5,0.0,0.5875332951545715,140.625,0.0,0.5231999754905701,140.625,0.0,0.4131999909877777,46.875,0.0,0.3532666563987732,31.25,0.0,0.38300004601478577,31.25,0.0,
3,1,0.40566661953926086,46.875,0.0,0.39580002427101135,46.875,0.0,0.356866717338562,31.25,0.0,0.4036666750907898,46.875,0.0,0.6778666377067566,343.75,0.0,0.6004000306129456,406.25,0.0,0.5380666255950928,234.375,0.0,0.5249999761581421,203.125,0.0,0.3537333309650421,31.25,0.0,
3,1,0.3458666503429413,31.25,0.0,0.31940001249313354,15.625,0.0,0.3566666841506958,31.25,0.0,0.37720006704330444,46.875,0.0,0.6931332945823669,343.75,0.0,0.6425333619117737,390.625,0.0,0.6286666989326477,484.375,0.0,0.5541999936103821,234.375,0.0,0.5406666994094849,234.375,0.0,0.3654000461101532,31.25,0.0,
3,1,0.34166666865348816,31.25,0.0,0.3375333249568939,31.25,0.0,0.3803333342075348,31.25,0.0,0.37173333764076233,46.875,0.0,0.7150000333786011,343.75,0.0,0.5532666444778442,140.625,0.0,0.34826672077178955,15.625,0.0,0.3906666934490204,46.875,0.0,0.40866661071777344,46.875,0.0,
3,1,0.3499999940395355,46.875,0.0,0.38100001215934753,31.25,0.0,0.3276667296886444,15.625,0.0,0.38093337416648865,31.25,0.0,0.7104666233062744,343.75,0.0,0.634066641330719,390.625,0.0,0.5873333215713501,421.875,0.0,0.487533301115036,156.25,0.0,0.34653332829475403,31.25,0.0,0.37746670842170715,31.25,0.0,0.3919333219528198,46.875,0.0,0.37933337688446045,31.25,0.0,
3,1,0.32126668095588684,15.625,0.0,0.39553338289260864,31.25,0.0,0.40966668725013733,31.25,0.0,0.6509333252906799,265.625,0.0,0.6166000366210938,140.625,0.0,0.5600665807723999,203.125,0.0,
3,1,0.29846662282943726,15.625,0.0,0.3256666958332062,31.25,0.0,0.36113330721855164,31.25,0.0,0.38899993896484375,31.25,0.0,0.6731999516487122,234.375,0.0,0.6087999939918518,203.125,0.0,0.6162666082382202,500.0,0.0,0.5724000334739685,437.5,0.0,0.5471333861351013,421.875,0.0,
3,1,0.3856666684150696,46.875,0.0,0.37026673555374146,46.875,0.0,0.344400018453598,31.25,0.0,0.6155999302864075,328.125,0.0,0.7012665867805481,343.75,0.0,0.5874000787734985,390.625,0.0,0.5700666904449463,468.75,0.0,
3,1,0.30239996314048767,31.25,0.0,0.3531333804130554,31.25,0.0,0.2843332886695862,15.625,0.0,0.3880666196346283,46.875,0.0,0.710800051689148,343.75,0.0,0.5285332798957825,125.0,0.0,0.574066698551178,406.25,0.0,
3,1,0.3371332883834839,15.625,0.0,0.4081999361515045,46.875,0.0,0.38260000944137573,31.25,0.0,0.42533329129219055,46.875,0.0,0.7116000056266785,343.75,0.0,0.5235999822616577,125.0,0.0,0.523733377456665,203.125,0.0,0.43573328852653503,46.875,0.0,
3,1,0.4331333041191101,46.875,0.0,0.4166000485420227,46.875,0.0,0.40460002422332764,46.875,0.0,0.40506666898727417,46.875,0.0,0.6945332884788513,343.75,0.0,
3,1,0.4006666839122772,46.875,0.0,0.44280001521110535,46.875,0.0,0.3869333863258362,46.875,0.0,0.393133282661438,46.875,0.0,0.7320667505264282,421.875,0.0,0.6926000118255615,421.875,0.0,0.5927333831787109,421.875,0.0,0.5577332973480225,453.125,0.0,
